Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
9443566,MCV2,COUNTRY,CUB,AMR,Americas,YEAR,2014,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2014,2014-01-01,2014-12-31
4148080,MCV2,COUNTRY,HUN,EUR,Europe,YEAR,2005,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2005,2005-01-01,2005-12-31
4154390,MCV2,COUNTRY,GTM,AMR,Americas,YEAR,2023,,,,,,,,,78,78,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
8225533,MCV2,COUNTRY,SYC,AFR,Africa,YEAR,2015,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2015,2015-01-01,2015-12-31
6627345,MCV2,COUNTRY,MYS,WPR,Western Pacific,YEAR,2022,,,,,,,,,96,96,,,,2025-07-14T16:23:12Z,2022,2022-01-01,2022-12-31
1345684,MCV2,COUNTRY,HRV,EUR,Europe,YEAR,2004,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
1371082,MCV2,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2008,,,,,,,,,97,97,,,,2025-07-14T16:23:12Z,2008,2008-01-01,2008-12-31
1383770,MCV2,COUNTRY,MEX,AMR,Americas,YEAR,2010,,,,,,,,,91,91,,,,2025-07-14T16:23:12Z,2010,2010-01-01,2010-12-31
3116868,MCV2,COUNTRY,MNE,EUR,Europe,YEAR,2006,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
5528327,MCV2,COUNTRY,HTI,AMR,Americas,YEAR,2013,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2013,2013-01-01,2013-12-31
8713497,MCV2,COUNTRY,PRT,EUR,Europe,YEAR,2016,,,,,,,,,95,95,,,,2025-07-14T16:23:12Z,2016,2016-01-01,2016-12-31
7210548,MCV2,COUNTRY,ISL,EUR,Europe,YEAR,2023,,,,,,,,,89,89,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
3370648,MCV2,COUNTRY,UKR,EUR,Europe,YEAR,2018,,,,,,,,,90,90,,,,2025-07-14T16:23:12Z,2018,2018-01-01,2018-12-31
9062836,MCV2,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2011,,,,,,,,,95,95,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
6015170,MCV2,COUNTRY,BLZ,AMR,Americas,YEAR,2016,,,,,,,,,96,96,,,,2025-07-14T16:23:12Z,2016,2016-01-01,2016-12-31
7787794,MCV2,COUNTRY,CRI,AMR,Americas,YEAR,2023,,,,,,,,,83,83,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
2244302,MCV2,COUNTRY,ITA,EUR,Europe,YEAR,2015,,,,,,,,,83,83,,,,2025-07-14T16:23:12Z,2015,2015-01-01,2015-12-31
7908262,MCV2,COUNTRY,CIV,AFR,Africa,YEAR,2015,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2015,2015-01-01,2015-12-31
4014882,MCV2,COUNTRY,WSM,WPR,Western Pacific,YEAR,2024,,,,,,,,,60,60,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
782769,MCV2,COUNTRY,SWZ,AFR,Africa,YEAR,2011,,,,,,,,,81,81,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
7997066,MCV2,COUNTRY,FIN,EUR,Europe,YEAR,2018,,,,,,,,,93,93,,,,2025-07-14T16:23:12Z,2018,2018-01-01,2018-12-31
6430847,MCV2,COUNTRY,CIV,AFR,Africa,YEAR,2003,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
890348,MCV2,COUNTRY,MKD,EUR,Europe,YEAR,2020,,,,,,,,,68,68,,,,2025-07-14T16:23:12Z,2020,2020-01-01,2020-12-31
8086102,MCV2,COUNTRY,VCT,AMR,Americas,YEAR,2004,,,,,,,,,73,73,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
8225575,MCV2,COUNTRY,CMR,AFR,Africa,YEAR,2004,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
6798883,MCV2,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2022,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2022,2022-01-01,2022-12-31
8459928,MCV2,COUNTRY,ESP,EUR,Europe,YEAR,2009,,,,,,,,,90,90,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
5300764,MCV2,COUNTRY,TGO,AFR,Africa,YEAR,2004,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
6893865,MCV2,COUNTRY,AZE,EUR,Europe,YEAR,2012,,,,,,,,,95,95,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
3085036,MCV2,COUNTRY,GRD,AMR,Americas,YEAR,2019,,,,,,,,,82,82,,,,2025-07-14T16:23:12Z,2019,2019-01-01,2019-12-31
3262763,MCV2,COUNTRY,EST,EUR,Europe,YEAR,2006,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
7248682,MCV2,COUNTRY,DZA,AFR,Africa,YEAR,2023,,,,,,,,,93,93,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
161991,MCV2,COUNTRY,CPV,AFR,Africa,YEAR,2023,,,,,,,,,86,86,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
7483613,MCV2,COUNTRY,TUV,WPR,Western Pacific,YEAR,2016,,,,,,,,,92,92,,,,2025-07-14T16:23:12Z,2016,2016-01-01,2016-12-31
3565007,MCV2,COUNTRY,COG,AFR,Africa,YEAR,2022,,,,,,,,,34,34,,,,2025-07-14T16:23:12Z,2022,2022-01-01,2022-12-31
3571337,MCV2,COUNTRY,SLB,WPR,Western Pacific,YEAR,2010,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2010,2010-01-01,2010-12-31
3577693,MCV2,COUNTRY,ALB,EUR,Europe,YEAR,2003,,,,,,,,,93,93,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
5006969,MCV2,COUNTRY,PHL,WPR,Western Pacific,YEAR,2013,,,,,,,,,54,54,,,,2025-07-14T16:23:12Z,2013,2013-01-01,2013-12-31
428348,MCV2,COUNTRY,POL,EUR,Europe,YEAR,2019,,,,,,,,,91,91,,,,2025-07-14T16:23:12Z,2019,2019-01-01,2019-12-31
9310348,MCV2,COUNTRY,CZE,EUR,Europe,YEAR,2003,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
2193579,MCV2,COUNTRY,ZWE,AFR,Africa,YEAR,2017,,,,,,,,,78,78,,,,2025-07-14T16:23:12Z,2017,2017-01-01,2017-12-31
649979,MCV2,COUNTRY,SSD,AFR,Africa,YEAR,2018,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2018,2018-01-01,2018-12-31
2313986,MCV2,COUNTRY,USA,AMR,Americas,YEAR,2024,,,,,,,,,95,95,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
9538777,MCV2,COUNTRY,MNE,EUR,Europe,YEAR,2024,,,,,,,,,68,68,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
9538794,MCV2,COUNTRY,MUS,AFR,Africa,YEAR,2011,,,,,,,,,89,89,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
4065489,MCV2,COUNTRY,BEN,AFR,Africa,YEAR,2006,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
8054357,MCV2,COUNTRY,TGO,AFR,Africa,YEAR,2018,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2018,2018-01-01,2018-12-31
4280402,MCV2,COUNTRY,WSM,WPR,Western Pacific,YEAR,2006,,,,,,,,,6,6,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
8257382,MCV2,COUNTRY,ZAF,AFR,Africa,YEAR,2022,,,,,,,,,87,87,,,,2025-07-14T16:23:12Z,2022,2022-01-01,2022-12-31
5144784,MCV2,COUNTRY,PRK,SEAR,South-East Asia,YEAR,2004,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
4583976,MCV2,COUNTRY,COM,AFR,Africa,YEAR,2004,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
8548727,MCV2,COUNTRY,LAO,WPR,Western Pacific,YEAR,2004,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
8586753,MCV2,COUNTRY,FRA,EUR,Europe,YEAR,2011,,,,,,,,,67,67,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
1522961,MCV2,COUNTRY,BHS,AMR,Americas,YEAR,2007,,,,,,,,,84,84,,,,2025-07-14T16:23:12Z,2007,2007-01-01,2007-12-31
4805547,MCV2,REGION,EUR,,,YEAR,2013,,,,,,,,,89,89,,,,2025-07-14T16:23:12Z,2013,2013-01-01,2013-12-31
1598407,MCV2,COUNTRY,COM,AFR,Africa,YEAR,2022,,,,,,,,,71,71,,,,2025-07-14T16:23:12Z,2022,2022-01-01,2022-12-31
1699129,MCV2,COUNTRY,CYP,EUR,Europe,YEAR,2011,,,,,,,,,88,88,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
1794125,MCV2,WORLDBANKINCOMEGROUP,WB_HI,,,YEAR,2002,,,,,,,,,61,61,,,,2025-07-14T16:23:12Z,2002,2002-01-01,2002-12-31
7439258,MCV2,COUNTRY,ZAF,AFR,Africa,YEAR,2014,,,,,,,,,55,55,,,,2025-07-14T16:23:12Z,2014,2014-01-01,2014-12-31
4946290,MCV2,WORLDBANKINCOMEGROUP,WB_HI,,,YEAR,2019,,,,,,,,,93,93,,,,2025-07-14T16:23:12Z,2019,2019-01-01,2019-12-31
2028664,MCV2,COUNTRY,SVK,EUR,Europe,YEAR,2007,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2007,2007-01-01,2007-12-31
9265934,MCV2,COUNTRY,BDI,AFR,Africa,YEAR,2021,,,,,,,,,85,85,,,,2025-07-14T16:23:12Z,2021,2021-01-01,2021-12-31
7667186,MCV2,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2000,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2000,2000-01-01,2000-12-31
3767885,MCV2,COUNTRY,ROU,EUR,Europe,YEAR,2015,,,,,,,,,80,80,,,,2025-07-14T16:23:12Z,2015,2015-01-01,2015-12-31
6076135,MCV2,COUNTRY,TZA,AFR,Africa,YEAR,2009,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
9405573,MCV2,COUNTRY,RUS,EUR,Europe,YEAR,2008,,,,,,,,,97,97,,,,2025-07-14T16:23:12Z,2008,2008-01-01,2008-12-31
9703891,MCV2,COUNTRY,BEN,AFR,Africa,YEAR,2001,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2001,2001-01-01,2001-12-31
9754600,MCV2,COUNTRY,GAB,AFR,Africa,YEAR,2010,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2010,2010-01-01,2010-12-31
973001,MCV2,REGION,AFR,,,YEAR,2004,,,,,,,,,4,4,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
5151161,MCV2,COUNTRY,VNM,WPR,Western Pacific,YEAR,2002,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2002,2002-01-01,2002-12-31
1193994,MCV2,COUNTRY,CHE,EUR,Europe,YEAR,2017,,,,,,,,,90,90,,,,2025-07-14T16:23:12Z,2017,2017-01-01,2017-12-31
2825431,MCV2,COUNTRY,CRI,AMR,Americas,YEAR,2014,,,,,,,,,90,90,,,,2025-07-14T16:23:12Z,2014,2014-01-01,2014-12-31
1345755,MCV2,COUNTRY,MRT,AFR,Africa,YEAR,2017,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2017,2017-01-01,2017-12-31
10179545,MCV2,COUNTRY,GTM,AMR,Americas,YEAR,2021,,,,,,,,,79,79,,,,2025-07-14T16:23:12Z,2021,2021-01-01,2021-12-31
5445861,MCV2,COUNTRY,MYS,WPR,Western Pacific,YEAR,2021,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2021,2021-01-01,2021-12-31
3072439,MCV2,COUNTRY,AUS,WPR,Western Pacific,YEAR,2005,,,,,,,,,85,85,,,,2025-07-14T16:23:12Z,2005,2005-01-01,2005-12-31
1465934,MCV2,COUNTRY,ROU,EUR,Europe,YEAR,2021,,,,,,,,,75,75,,,,2025-07-14T16:23:12Z,2021,2021-01-01,2021-12-31
4830973,MCV2,COUNTRY,MLI,AFR,Africa,YEAR,2008,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2008,2008-01-01,2008-12-31
4875056,MCV2,REGION,AMR,,,YEAR,2004,,,,,,,,,63,63,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
3288216,MCV2,COUNTRY,MEX,AMR,Americas,YEAR,2002,,,,,,,,,89,89,,,,2025-07-14T16:23:12Z,2002,2002-01-01,2002-12-31
8980320,MCV2,COUNTRY,KNA,AMR,Americas,YEAR,2004,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
269722,MCV2,COUNTRY,SLE,AFR,Africa,YEAR,2020,,,,,,,,,67,67,,,,2025-07-14T16:23:12Z,2020,2020-01-01,2020-12-31
3527011,MCV2,COUNTRY,ETH,AFR,Africa,YEAR,2020,,,,,,,,,41,41,,,,2025-07-14T16:23:12Z,2020,2020-01-01,2020-12-31
9234337,MCV2,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2000,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2000,2000-01-01,2000-12-31
624597,MCV2,GLOBAL,GLOBAL,,,YEAR,2023,,,,,,,,,74,74,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
7838634,MCV2,COUNTRY,ISL,EUR,Europe,YEAR,2011,,,,,,,,,90,90,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
681549,MCV2,COUNTRY,COD,AFR,Africa,YEAR,2005,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2005,2005-01-01,2005-12-31
9596047,MCV2,COUNTRY,PNG,WPR,Western Pacific,YEAR,2022,,,,,,,,,25,25,,,,2025-07-14T16:23:12Z,2022,2022-01-01,2022-12-31
4059143,MCV2,COUNTRY,MRT,AFR,Africa,YEAR,2004,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
2781183,MCV2,COUNTRY,SYC,AFR,Africa,YEAR,2002,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2002,2002-01-01,2002-12-31
8510740,MCV2,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2024,,,,,,,,,82,82,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
5348860,MCV2,COUNTRY,MLT,EUR,Europe,YEAR,2016,,,,,,,,,86,86,,,,2025-07-14T16:23:12Z,2016,2016-01-01,2016-12-31
5388916,MCV2,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,96,96,,,,2025-07-14T16:23:12Z,2020,2020-01-01,2020-12-31
4634660,MCV2,COUNTRY,BRB,AMR,Americas,YEAR,2014,,,,,,,,,91,91,,,,2025-07-14T16:23:12Z,2014,2014-01-01,2014-12-31
1491377,MCV2,COUNTRY,PAN,AMR,Americas,YEAR,2001,,,,,,,,,88,88,,,,2025-07-14T16:23:12Z,2001,2001-01-01,2001-12-31
5547411,MCV2,COUNTRY,KHM,WPR,Western Pacific,YEAR,2003,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
1585730,MCV2,COUNTRY,ARG,AMR,Americas,YEAR,2012,,,,,,,,,89,89,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
3294616,MCV2,COUNTRY,STP,AFR,Africa,YEAR,2017,,,,,,,,,76,76,,,,2025-07-14T16:23:12Z,2017,2017-01-01,2017-12-31
1870093,MCV2,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2024,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
5889216,MCV2,REGION,AFR,,,YEAR,2005,,,,,,,,,4,4,,,,2025-07-14T16:23:12Z,2005,2005-01-01,2005-12-31
7553543,MCV2,COUNTRY,BHS,AMR,Americas,YEAR,2013,,,,,,,,,69,69,,,,2025-07-14T16:23:12Z,2013,2013-01-01,2013-12-31
561381,MCV2,COUNTRY,AZE,EUR,Europe,YEAR,2020,,,,,,,,,76,76,,,,2025-07-14T16:23:12Z,2020,2020-01-01,2020-12-31
8035322,MCV2,COUNTRY,AND,EUR,Europe,YEAR,2007,,,,,,,,,80,80,,,,2025-07-14T16:23:12Z,2007,2007-01-01,2007-12-31
6437288,MCV2,COUNTRY,ESP,EUR,Europe,YEAR,2011,,,,,,,,,91,91,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
6475171,MCV2,REGION,AMR,,,YEAR,2018,,,,,,,,,84,84,,,,2025-07-14T16:23:12Z,2018,2018-01-01,2018-12-31
2587057,MCV2,COUNTRY,IND,SEAR,South-East Asia,YEAR,2014,,,,,,,,,60,60,,,,2025-07-14T16:23:12Z,2014,2014-01-01,2014-12-31
8447350,MCV2,COUNTRY,GUY,AMR,Americas,YEAR,2013,,,,,,,,,95,95,,,,2025-07-14T16:23:12Z,2013,2013-01-01,2013-12-31
4577680,MCV2,COUNTRY,SEN,AFR,Africa,YEAR,2012,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
3066110,MCV2,COUNTRY,UGA,AFR,Africa,YEAR,2000,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2000,2000-01-01,2000-12-31
1459845,MCV2,COUNTRY,SLE,AFR,Africa,YEAR,2010,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2010,2010-01-01,2010-12-31
5560090,MCV2,COUNTRY,PRY,AMR,Americas,YEAR,2011,,,,,,,,,78,78,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
5680326,MCV2,COUNTRY,SLE,AFR,Africa,YEAR,2006,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
8859529,MCV2,COUNTRY,ERI,AFR,Africa,YEAR,2004,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
3400540,MCV2,COUNTRY,UGA,AFR,Africa,YEAR,2012,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
339555,MCV2,COUNTRY,HUN,EUR,Europe,YEAR,2011,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
5055470,MCV2,COUNTRY,BRB,AMR,Americas,YEAR,2024,,,,,,,,,76,76,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
668887,MCV2,COUNTRY,BEN,AFR,Africa,YEAR,2021,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2021,2021-01-01,2021-12-31
9475421,MCV2,COUNTRY,JAM,AMR,Americas,YEAR,2001,,,,,,,,,96,96,,,,2025-07-14T16:23:12Z,2001,2001-01-01,2001-12-31
6329396,MCV2,COUNTRY,ERI,AFR,Africa,YEAR,2021,,,,,,,,,85,85,,,,2025-07-14T16:23:12Z,2021,2021-01-01,2021-12-31
2415862,MCV2,COUNTRY,BLZ,AMR,Americas,YEAR,2018,,,,,,,,,91,91,,,,2025-07-14T16:23:12Z,2018,2018-01-01,2018-12-31
4110096,MCV2,COUNTRY,LBY,EMR,Eastern Mediterranean,YEAR,2008,,,,,,,,,97,97,,,,2025-07-14T16:23:12Z,2008,2008-01-01,2008-12-31
6418279,MCV2,COUNTRY,MRT,AFR,Africa,YEAR,2011,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
8111650,MCV2,COUNTRY,ZWE,AFR,Africa,YEAR,2019,,,,,,,,,75,75,,,,2025-07-14T16:23:12Z,2019,2019-01-01,2019-12-31
4387820,MCV2,COUNTRY,MDA,EUR,Europe,YEAR,2007,,,,,,,,,95,95,,,,2025-07-14T16:23:12Z,2007,2007-01-01,2007-12-31
1377581,MCV2,COUNTRY,KNA,AMR,Americas,YEAR,2013,,,,,,,,,94,94,,,,2025-07-14T16:23:12Z,2013,2013-01-01,2013-12-31
4685244,MCV2,COUNTRY,AUS,WPR,Western Pacific,YEAR,2020,,,,,,,,,94,94,,,,2025-07-14T16:23:12Z,2020,2020-01-01,2020-12-31
4723357,MCV2,REGION,SEAR,,,YEAR,2000,,,,,,,,,3,3,,,,2025-07-14T16:23:12Z,2000,2000-01-01,2000-12-31
1491424,MCV2,COUNTRY,ALB,EUR,Europe,YEAR,2016,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2016,2016-01-01,2016-12-31
4862502,MCV2,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2022,,,,,,,,,42,42,,,,2025-07-14T16:23:12Z,2022,2022-01-01,2022-12-31
7236143,MCV2,COUNTRY,ITA,EUR,Europe,YEAR,2007,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2007,2007-01-01,2007-12-31
3320011,MCV2,COUNTRY,SYC,AFR,Africa,YEAR,2022,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2022,2022-01-01,2022-12-31
8942247,MCV2,COUNTRY,MWI,AFR,Africa,YEAR,2016,,,,,,,,,61,61,,,,2025-07-14T16:23:12Z,2016,2016-01-01,2016-12-31
7375800,MCV2,COUNTRY,ARG,AMR,Americas,YEAR,2007,,,,,,,,,84,84,,,,2025-07-14T16:23:12Z,2007,2007-01-01,2007-12-31
9259732,MCV2,GLOBAL,GLOBAL,,,YEAR,2009,,,,,,,,,40,40,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
3767975,MCV2,COUNTRY,KWT,EMR,Eastern Mediterranean,YEAR,2009,,,,,,,,,94,94,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
7743495,MCV2,COUNTRY,CMR,AFR,Africa,YEAR,2008,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2008,2008-01-01,2008-12-31
3856555,MCV2,COUNTRY,GEO,EUR,Europe,YEAR,2001,,,,,,,,,8,8,,,,2025-07-14T16:23:12Z,2001,2001-01-01,2001-12-31
6335788,MCV2,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2012,,,,,,,,,78,78,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
6361161,MCV2,COUNTRY,GIN,AFR,Africa,YEAR,2010,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2010,2010-01-01,2010-12-31
2542631,MCV2,REGION,EMR,,,YEAR,2015,,,,,,,,,68,68,,,,2025-07-14T16:23:12Z,2015,2015-01-01,2015-12-31
4205427,MCV2,COUNTRY,LBY,EMR,Eastern Mediterranean,YEAR,2000,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2000,2000-01-01,2000-12-31
2593453,MCV2,COUNTRY,PAN,AMR,Americas,YEAR,2002,,,,,,,,,88,88,,,,2025-07-14T16:23:12Z,2002,2002-01-01,2002-12-31
6614880,MCV2,WORLDBANKINCOMEGROUP,WB_HI,,,YEAR,2000,,,,,,,,,47,47,,,,2025-07-14T16:23:12Z,2000,2000-01-01,2000-12-31
6678356,MCV2,COUNTRY,UZB,EUR,Europe,YEAR,2010,,,,,,,,,54,54,,,,2025-07-14T16:23:12Z,2010,2010-01-01,2010-12-31
6780006,MCV2,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2000,,,,,,,,,92,92,,,,2025-07-14T16:23:12Z,2000,2000-01-01,2000-12-31
10033606,MCV2,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2006,,,,,,,,,26,26,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
8460085,MCV2,COUNTRY,CAN,AMR,Americas,YEAR,2001,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2001,2001-01-01,2001-12-31
8510799,MCV2,COUNTRY,SEN,AFR,Africa,YEAR,2013,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2013,2013-01-01,2013-12-31
5445958,MCV2,COUNTRY,TKM,EUR,Europe,YEAR,2022,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2022,2022-01-01,2022-12-31
3072526,MCV2,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2024,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
3072541,MCV2,WORLDBANKINCOMEGROUP,WB_LMI,,,YEAR,2012,,,,,,,,,33,33,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
54527,MCV2,COUNTRY,MYS,WPR,Western Pacific,YEAR,2017,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2017,2017-01-01,2017-12-31
8923173,MCV2,COUNTRY,MKD,EUR,Europe,YEAR,2021,,,,,,,,,80,80,,,,2025-07-14T16:23:12Z,2021,2021-01-01,2021-12-31
358716,MCV2,COUNTRY,PHL,WPR,Western Pacific,YEAR,2021,,,,,,,,,55,55,,,,2025-07-14T16:23:12Z,2021,2021-01-01,2021-12-31
7730784,MCV2,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2012,,,,,,,,,90,90,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
656459,MCV2,COUNTRY,ITA,EUR,Europe,YEAR,2003,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
776566,MCV2,COUNTRY,GMB,AFR,Africa,YEAR,2014,,,,,,,,,73,73,,,,2025-07-14T16:23:12Z,2014,2014-01-01,2014-12-31
8086292,MCV2,COUNTRY,CHN,WPR,Western Pacific,YEAR,2009,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
9710358,MCV2,COUNTRY,KAZ,EUR,Europe,YEAR,2005,,,,,,,,,96,96,,,,2025-07-14T16:23:12Z,2005,2005-01-01,2005-12-31
6545090,MCV2,COUNTRY,NGA,AFR,Africa,YEAR,2009,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
4710738,MCV2,COUNTRY,MDG,AFR,Africa,YEAR,2023,,,,,,,,,47,47,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
1585828,MCV2,COUNTRY,DOM,AMR,Americas,YEAR,2007,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2007,2007-01-01,2007-12-31
3281974,MCV2,COUNTRY,TJK,EUR,Europe,YEAR,2006,,,,,,,,,96,96,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
1711760,MCV2,COUNTRY,BRN,WPR,Western Pacific,YEAR,2004,,,,,,,,,97,97,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
